Matched_RM,Crop,Year,Weighted_Avg_Yield
ROSSER,RED SPRING WHEAT,2020,71.37076768690416
ROSSER,RED SPRING WHEAT,2021,41.38341621233
ROSSER,RED SPRING WHEAT,2022,68.83739435266999
ROSSER,RED SPRING WHEAT,2023,63.279534276387366
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2004,19.32536343423978
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2005,40.052479972728825
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2006,39.11856089258699
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2007,31.64120365817681
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2008,42.42379611538904
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2009,47.97043972579836
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2010,38.73142737811462
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2011,30.422734367826646
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2012,26.730666432213823
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2013,48.151015630379405
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2014,39.78623347503153
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2015,44.594242953899936
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2016,42.91095221826346
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2017,44.12873792093704
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2018,46.874040891339305
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2019,49.86915404108481
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2020,46.69996175490357
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2021,35.830807704586576
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2022,45.98831707590537
RUSSELL-BINSCARTH,ARGENTINE CANOLA,2023,50.75134551423265
RUSSELL-BINSCARTH,BARLEY,2004,63.07689480937069
RUSSELL-BINSCARTH,BARLEY,2005,45.17567298105683
RUSSELL-BINSCARTH,BARLEY,2006,60.5
RUSSELL-BINSCARTH,BARLEY,2007,48.943880428652
RUSSELL-BINSCARTH,BARLEY,2008,76.20196078431371
RUSSELL-BINSCARTH,BARLEY,2009,62.85153135634419
RUSSELL-BINSCARTH,BARLEY,2010,50.0
RUSSELL-BINSCARTH,BARLEY,2012,51.1
RUSSELL-BINSCARTH,BARLEY,2013,90.5
RUSSELL-BINSCARTH,BARLEY,2014,63.2
RUSSELL-BINSCARTH,BARLEY,2015,75.1
RUSSELL-BINSCARTH,BARLEY,2016,46.9
RUSSELL-BINSCARTH,BARLEY,2017,69.3
RUSSELL-BINSCARTH,BARLEY,2021,80.4
RUSSELL-BINSCARTH,FIELD PEAS,2005,44.7
RUSSELL-BINSCARTH,FIELD PEAS,2015,53.4
RUSSELL-BINSCARTH,FIELD PEAS,2016,39.2
RUSSELL-BINSCARTH,FIELD PEAS,2020,68.5
RUSSELL-BINSCARTH,FIELD PEAS,2022,66.7
RUSSELL-BINSCARTH,FIELD PEAS,2023,59.099999999999994
RUSSELL-BINSCARTH,OATS,2006,88.7
RUSSELL-BINSCARTH,OATS,2007,63.400000000000006
RUSSELL-BINSCARTH,OATS,2008,127.2
RUSSELL-BINSCARTH,OATS,2013,129.9
RUSSELL-BINSCARTH,OATS,2015,95.00549285176824
RUSSELL-BINSCARTH,OATS,2016,99.0
RUSSELL-BINSCARTH,OATS,2017,132.5
RUSSELL-BINSCARTH,OATS,2018,113.7
RUSSELL-BINSCARTH,OATS,2020,104.9
RUSSELL-BINSCARTH,OATS,2021,85.2
RUSSELL-BINSCARTH,OATS,2022,134.1
RUSSELL-BINSCARTH,RED SPRING WHEAT,2004,35.80793525703201
RUSSELL-BINSCARTH,RED SPRING WHEAT,2005,42.59415779586725
RUSSELL-BINSCARTH,RED SPRING WHEAT,2006,43.10840222012281
RUSSELL-BINSCARTH,RED SPRING WHEAT,2007,39.373470653927285
RUSSELL-BINSCARTH,RED SPRING WHEAT,2008,48.1980055917987
RUSSELL-BINSCARTH,RED SPRING WHEAT,2009,44.46569963736401
RUSSELL-BINSCARTH,RED SPRING WHEAT,2010,45.29868926322257
RUSSELL-BINSCARTH,RED SPRING WHEAT,2011,41.80322165923013
RUSSELL-BINSCARTH,RED SPRING WHEAT,2012,47.123995583634915
RUSSELL-BINSCARTH,RED SPRING WHEAT,2013,67.80300703500343
RUSSELL-BINSCARTH,RED SPRING WHEAT,2014,47.92915316045381
RUSSELL-BINSCARTH,RED SPRING WHEAT,2015,50.056693264608214
RUSSELL-BINSCARTH,RED SPRING WHEAT,2016,51.30277031974615
RUSSELL-BINSCARTH,RED SPRING WHEAT,2017,61.41924760440081
RUSSELL-BINSCARTH,RED SPRING WHEAT,2018,71.87993333333333
RUSSELL-BINSCARTH,RED SPRING WHEAT,2019,60.431678586453515
RUSSELL-BINSCARTH,RED SPRING WHEAT,2020,63.56144242424243
RUSSELL-BINSCARTH,RED SPRING WHEAT,2021,60.946117478510025
RUSSELL-BINSCARTH,RED SPRING WHEAT,2022,63.998068417221894
RUSSELL-BINSCARTH,RED SPRING WHEAT,2023,63.966495998623174
SIFTON,ARGENTINE CANOLA,2005,19.8
SIFTON,ARGENTINE CANOLA,2007,21.6
SIFTON,ARGENTINE CANOLA,2009,37.5
SIFTON,ARGENTINE CANOLA,2012,24.849124613800207
SIFTON,ARGENTINE CANOLA,2013,11.1
SIFTON,ARGENTINE CANOLA,2014,34.9
SIFTON,ARGENTINE CANOLA,2015,34.28753387533875
SIFTON,ARGENTINE CANOLA,2016,30.476776090151887
SIFTON,ARGENTINE CANOLA,2017,38.561504787961695
SIFTON,ARGENTINE CANOLA,2018,45.0
SIFTON,ARGENTINE CANOLA,2019,36.83629607609988
SIFTON,ARGENTINE CANOLA,2020,37.6
SIFTON,ARGENTINE CANOLA,2021,39.17134615384615
SIFTON,ARGENTINE CANOLA,2022,28.324529091670158
SIFTON,ARGENTINE CANOLA,2023,45.4803955078125
SIFTON,BARLEY,2004,57.6593006993007
SIFTON,BARLEY,2005,20.8
SIFTON,BARLEY,2007,27.4
SIFTON,BARLEY,2008,51.0
SIFTON,BARLEY,2009,53.699999999999996
SIFTON,BARLEY,2010,60.3
SIFTON,BARLEY,2012,25.8
SIFTON,BARLEY,2020,99.3
SIFTON,BARLEY,2022,66.3
SIFTON,BARLEY,2023,69.8
SIFTON,FIELD PEAS,2019,35.7
SIFTON,FIELD PEAS,2021,24.2
SIFTON,OATS,2006,50.4
SIFTON,OATS,2007,53.137812499999995
SIFTON,OATS,2008,65.6
SIFTON,OATS,2009,60.42864864864865
SIFTON,OATS,2012,50.1
SIFTON,OATS,2013,44.60526315789474
SIFTON,OATS,2017,97.8
SIFTON,OATS,2019,79.5
SIFTON,OATS,2020,95.7
SIFTON,OATS,2021,60.73368580060423
SIFTON,OATS,2022,75.0
SIFTON,RED SPRING WHEAT,2004,38.34246935201401
SIFTON,RED SPRING WHEAT,2005,20.239320388349515
SIFTON,RED SPRING WHEAT,2006,33.9526913372582
SIFTON,RED SPRING WHEAT,2007,30.779486527707167
SIFTON,RED SPRING WHEAT,2008,42.6
SIFTON,RED SPRING WHEAT,2009,49.3
SIFTON,RED SPRING WHEAT,2010,25.67725048923679
SIFTON,RED SPRING WHEAT,2012,33.7
SIFTON,RED SPRING WHEAT,2013,45.44409221902018
SIFTON,RED SPRING WHEAT,2014,41.7
SIFTON,RED SPRING WHEAT,2015,39.29945355191257
SIFTON,RED SPRING WHEAT,2016,35.14343794579173
SIFTON,RED SPRING WHEAT,2017,39.1
SIFTON,RED SPRING WHEAT,2018,58.0
SIFTON,RED SPRING WHEAT,2019,55.0
SIFTON,RED SPRING WHEAT,2020,50.9
SIFTON,RED SPRING WHEAT,2021,41.47315802530389
SIFTON,RED SPRING WHEAT,2022,46.710869565217386
SIFTON,RED SPRING WHEAT,2023,40.666000000000004
SOURIS-GLENWOOD,ARGENTINE CANOLA,2004,30.699469952009167
SOURIS-GLENWOOD,ARGENTINE CANOLA,2005,32.85403078329777
SOURIS-GLENWOOD,ARGENTINE CANOLA,2006,36.024022540095366
SOURIS-GLENWOOD,ARGENTINE CANOLA,2007,30.111611519607845
SOURIS-GLENWOOD,ARGENTINE CANOLA,2008,43.20101888787427
SOURIS-GLENWOOD,ARGENTINE CANOLA,2009,45.881641395908545
SOURIS-GLENWOOD,ARGENTINE CANOLA,2010,36.84212438323483
SOURIS-GLENWOOD,ARGENTINE CANOLA,2011,19.030061030068474
SOURIS-GLENWOOD,ARGENTINE CANOLA,2012,32.607431085447175
SOURIS-GLENWOOD,ARGENTINE CANOLA,2013,38.010562991582724
SOURIS-GLENWOOD,ARGENTINE CANOLA,2014,33.78365139243315
SOURIS-GLENWOOD,ARGENTINE CANOLA,2015,43.327306613522296
SOURIS-GLENWOOD,ARGENTINE CANOLA,2016,44.39698679141441
SOURIS-GLENWOOD,ARGENTINE CANOLA,2017,47.679189471989694
SOURIS-GLENWOOD,ARGENTINE CANOLA,2018,46.86496303071881
SOURIS-GLENWOOD,ARGENTINE CANOLA,2019,43.460445527621005
SOURIS-GLENWOOD,ARGENTINE CANOLA,2020,40.54408227382063
SOURIS-GLENWOOD,ARGENTINE CANOLA,2021,37.71996911991766
SOURIS-GLENWOOD,ARGENTINE CANOLA,2022,33.33976383837377
SOURIS-GLENWOOD,ARGENTINE CANOLA,2023,51.42068056982093
SOURIS-GLENWOOD,BARLEY,2004,73.06810469551493
SOURIS-GLENWOOD,BARLEY,2005,34.28559823997292
SOURIS-GLENWOOD,BARLEY,2006,68.39004403131115
SOURIS-GLENWOOD,BARLEY,2007,61.63776082217378
SOURIS-GLENWOOD,BARLEY,2008,75.93149221296632
SOURIS-GLENWOOD,BARLEY,2009,76.90265995686556
SOURIS-GLENWOOD,BARLEY,2010,57.8
SOURIS-GLENWOOD,BARLEY,2012,47.75011764705882
SOURIS-GLENWOOD,BARLEY,2013,77.7
SOURIS-GLENWOOD,BARLEY,2014,69.6
SOURIS-GLENWOOD,BARLEY,2015,64.4
SOURIS-GLENWOOD,BARLEY,2019,91.7
SOURIS-GLENWOOD,BARLEY,2020,75.8
SOURIS-GLENWOOD,BARLEY,2021,78.6
SOURIS-GLENWOOD,BARLEY,2022,74.1
SOURIS-GLENWOOD,BARLEY,2023,79.45723815877251
SOURIS-GLENWOOD,FIELD PEAS,2004,37.2
SOURIS-GLENWOOD,FIELD PEAS,2005,9.2
SOURIS-GLENWOOD,FIELD PEAS,2006,47.1
SOURIS-GLENWOOD,FIELD PEAS,2007,36.0
SOURIS-GLENWOOD,FIELD PEAS,2008,40.2
SOURIS-GLENWOOD,FIELD PEAS,2012,43.8
SOURIS-GLENWOOD,FIELD PEAS,2013,28.3
SOURIS-GLENWOOD,FIELD PEAS,2014,14.8
SOURIS-GLENWOOD,OATS,2004,91.09274047186932
SOURIS-GLENWOOD,OATS,2005,30.44363636363636
SOURIS-GLENWOOD,OATS,2006,69.14901084875558
SOURIS-GLENWOOD,OATS,2007,96.61230274693162
SOURIS-GLENWOOD,OATS,2008,119.51705526770293
SOURIS-GLENWOOD,OATS,2009,100.2597024374802
SOURIS-GLENWOOD,OATS,2010,91.13155245838172
SOURIS-GLENWOOD,OATS,2011,87.4
SOURIS-GLENWOOD,OATS,2012,97.37896379525591
SOURIS-GLENWOOD,OATS,2013,97.0272811059908
SOURIS-GLENWOOD,OATS,2014,76.51370558375635
SOURIS-GLENWOOD,OATS,2015,96.20402237613212
SOURIS-GLENWOOD,OATS,2016,114.5362968405584
SOURIS-GLENWOOD,OATS,2017,116.3897091722595
SOURIS-GLENWOOD,OATS,2018,82.67142857142858
SOURIS-GLENWOOD,OATS,2019,117.1243972445465
SOURIS-GLENWOOD,OATS,2020,116.73834672789897
SOURIS-GLENWOOD,OATS,2021,89.66788811795317
SOURIS-GLENWOOD,OATS,2022,108.43475856984888
SOURIS-GLENWOOD,OATS,2023,107.41580730146782
SOURIS-GLENWOOD,RED SPRING WHEAT,2004,46.04402396865637
SOURIS-GLENWOOD,RED SPRING WHEAT,2005,33.82708233343514
SOURIS-GLENWOOD,RED SPRING WHEAT,2006,39.23230597712724
SOURIS-GLENWOOD,RED SPRING WHEAT,2007,36.67620967741936
SOURIS-GLENWOOD,RED SPRING WHEAT,2008,48.38498564936618
SOURIS-GLENWOOD,RED SPRING WHEAT,2009,53.49980247888993
SOURIS-GLENWOOD,RED SPRING WHEAT,2010,45.00218712568209
SOURIS-GLENWOOD,RED SPRING WHEAT,2011,26.936285425101214
SOURIS-GLENWOOD,RED SPRING WHEAT,2012,46.8899154453213
SOURIS-GLENWOOD,RED SPRING WHEAT,2013,60.59085132907065
SOURIS-GLENWOOD,RED SPRING WHEAT,2014,45.488616136350416
SOURIS-GLENWOOD,RED SPRING WHEAT,2015,50.830169659579155
SOURIS-GLENWOOD,RED SPRING WHEAT,2016,47.49092444544534
SOURIS-GLENWOOD,RED SPRING WHEAT,2017,65.18731117824774
SOURIS-GLENWOOD,RED SPRING WHEAT,2018,58.54815731973779
SOURIS-GLENWOOD,RED SPRING WHEAT,2019,57.79239009974141
SOURIS-GLENWOOD,RED SPRING WHEAT,2020,62.83803183415015
SOURIS-GLENWOOD,RED SPRING WHEAT,2021,58.82937973170408
SOURIS-GLENWOOD,RED SPRING WHEAT,2022,53.64913514760148
SOURIS-GLENWOOD,RED SPRING WHEAT,2023,63.74412281888272
SPRINGFIELD,ARGENTINE CANOLA,2004,34.897054886211514
SPRINGFIELD,ARGENTINE CANOLA,2005,2.223121847624104
SPRINGFIELD,ARGENTINE CANOLA,2006,31.24080693365212
SPRINGFIELD,ARGENTINE CANOLA,2007,14.764086294416245
SPRINGFIELD,ARGENTINE CANOLA,2008,35.61155293134078
SPRINGFIELD,ARGENTINE CANOLA,2009,28.048003037205774
SPRINGFIELD,ARGENTINE CANOLA,2010,9.47912341407151
SPRINGFIELD,ARGENTINE CANOLA,2011,26.840260004062564
SPRINGFIELD,ARGENTINE CANOLA,2012,28.207580011229645
SPRINGFIELD,ARGENTINE CANOLA,2013,47.257952907256126
SPRINGFIELD,ARGENTINE CANOLA,2014,31.010990311367504
SPRINGFIELD,ARGENTINE CANOLA,2015,45.1326013771997
SPRINGFIELD,ARGENTINE CANOLA,2016,26.475410833840535
SPRINGFIELD,ARGENTINE CANOLA,2017,52.492236205227485
SPRINGFIELD,ARGENTINE CANOLA,2018,48.014328077535076
SPRINGFIELD,ARGENTINE CANOLA,2019,45.83826324051888
SPRINGFIELD,ARGENTINE CANOLA,2020,37.36641074856046
SPRINGFIELD,ARGENTINE CANOLA,2021,16.031146744412048
SPRINGFIELD,ARGENTINE CANOLA,2022,42.16878525462779
SPRINGFIELD,ARGENTINE CANOLA,2023,49.543282359366465
SPRINGFIELD,BARLEY,2004,50.74486759892889
SPRINGFIELD,BARLEY,2005,6.876041666666667
SPRINGFIELD,BARLEY,2006,76.34536163522013
SPRINGFIELD,BARLEY,2007,34.96979977753059
SPRINGFIELD,BARLEY,2008,86.66225739026576
SPRINGFIELD,BARLEY,2009,49.84695121951219
SPRINGFIELD,BARLEY,2010,13.3
SPRINGFIELD,BARLEY,2011,39.1
SPRINGFIELD,BARLEY,2012,66.23181659082954
SPRINGFIELD,BARLEY,2013,78.6
SPRINGFIELD,BARLEY,2014,71.5
SPRINGFIELD,BARLEY,2022,99.3
SPRINGFIELD,BARLEY,2023,119.0
SPRINGFIELD,FIELD PEAS,2014,25.6
SPRINGFIELD,FIELD PEAS,2016,17.0
SPRINGFIELD,FIELD PEAS,2021,26.0
SPRINGFIELD,OATS,2004,104.29147056524118
SPRINGFIELD,OATS,2005,23.183264726756565
SPRINGFIELD,OATS,2006,88.88182602921647
SPRINGFIELD,OATS,2007,70.87593356491533
SPRINGFIELD,OATS,2008,103.78686940966011
SPRINGFIELD,OATS,2009,83.72000858737655
SPRINGFIELD,OATS,2010,36.853670503868656
SPRINGFIELD,OATS,2011,78.80279734769995
SPRINGFIELD,OATS,2012,96.30654616013072
SPRINGFIELD,OATS,2013,118.90296772219672
SPRINGFIELD,OATS,2014,97.7049504950495
SPRINGFIELD,OATS,2015,120.00982745686422
SPRINGFIELD,OATS,2016,106.53883425281842
SPRINGFIELD,OATS,2017,146.4136106769268
SPRINGFIELD,OATS,2018,137.511007002663
SPRINGFIELD,OATS,2019,107.39211362362174
SPRINGFIELD,OATS,2020,129.2557148189623
SPRINGFIELD,OATS,2021,67.94534746760895
SPRINGFIELD,OATS,2022,136.99625402792697
SPRINGFIELD,OATS,2023,143.7088193047975
SPRINGFIELD,RED SPRING WHEAT,2004,39.51590533847
SPRINGFIELD,RED SPRING WHEAT,2005,9.561952191235061
SPRINGFIELD,RED SPRING WHEAT,2006,48.19637980968142
SPRINGFIELD,RED SPRING WHEAT,2007,33.33284155214228
SPRINGFIELD,RED SPRING WHEAT,2008,44.1170460704607
SPRINGFIELD,RED SPRING WHEAT,2009,35.77716637781629
SPRINGFIELD,RED SPRING WHEAT,2010,18.312885362426645
SPRINGFIELD,RED SPRING WHEAT,2011,46.16682094003908
SPRINGFIELD,RED SPRING WHEAT,2012,56.25259014148791
SPRINGFIELD,RED SPRING WHEAT,2013,66.55672967433387
SPRINGFIELD,RED SPRING WHEAT,2014,49.21816164817749
SPRINGFIELD,RED SPRING WHEAT,2015,60.09250292093989
SPRINGFIELD,RED SPRING WHEAT,2016,49.07337427745664
SPRINGFIELD,RED SPRING WHEAT,2017,78.42773478196162
SPRINGFIELD,RED SPRING WHEAT,2018,74.47196523362305
SPRINGFIELD,RED SPRING WHEAT,2019,57.22700668353774
SPRINGFIELD,RED SPRING WHEAT,2020,70.99008769008769
SPRINGFIELD,RED SPRING WHEAT,2021,46.29139991592097
SPRINGFIELD,RED SPRING WHEAT,2022,59.83189569160997
SPRINGFIELD,RED SPRING WHEAT,2023,69.91986977111287
ST. ANDREWS,ARGENTINE CANOLA,2004,36.56624449971303
ST. ANDREWS,ARGENTINE CANOLA,2005,8.448766816143499
ST. ANDREWS,ARGENTINE CANOLA,2006,30.48181118218432
ST. ANDREWS,ARGENTINE CANOLA,2007,31.243222628317177
ST. ANDREWS,ARGENTINE CANOLA,2008,33.5330638139072
ST. ANDREWS,ARGENTINE CANOLA,2009,28.82300278124101
ST. ANDREWS,ARGENTINE CANOLA,2010,12.779512153445257
ST. ANDREWS,ARGENTINE CANOLA,2011,16.191107415378596
ST. ANDREWS,ARGENTINE CANOLA,2012,20.3967678342197
ST. ANDREWS,ARGENTINE CANOLA,2013,47.12017942656241
ST. ANDREWS,ARGENTINE CANOLA,2014,28.2586781080805
ST. ANDREWS,ARGENTINE CANOLA,2015,36.31677122802658
ST. ANDREWS,ARGENTINE CANOLA,2016,30.525407651301347
ST. ANDREWS,ARGENTINE CANOLA,2017,48.920237414187646
ST. ANDREWS,ARGENTINE CANOLA,2018,42.37423159993355
ST. ANDREWS,ARGENTINE CANOLA,2019,39.94200891965653
ST. ANDREWS,ARGENTINE CANOLA,2020,33.57471213707234
ST. ANDREWS,ARGENTINE CANOLA,2021,13.22546307151231
ST. ANDREWS,ARGENTINE CANOLA,2022,41.7569494769946
ST. ANDREWS,ARGENTINE CANOLA,2023,53.489337474120084
ST. ANDREWS,BARLEY,2004,75.33349253731343
ST. ANDREWS,BARLEY,2005,15.828660714285713
ST. ANDREWS,BARLEY,2006,71.21890362511051
ST. ANDREWS,BARLEY,2007,83.42335063009637
ST. ANDREWS,BARLEY,2008,79.71609680284193
ST. ANDREWS,BARLEY,2009,56.64249637756157
ST. ANDREWS,BARLEY,2010,17.39647311827957
ST. ANDREWS,BARLEY,2011,58.4
ST. ANDREWS,BARLEY,2012,46.91917618553133
ST. ANDREWS,BARLEY,2013,92.6
ST. ANDREWS,BARLEY,2014,49.887957460118855
ST. ANDREWS,BARLEY,2015,99.2378869448183
ST. ANDREWS,BARLEY,2016,40.9
ST. ANDREWS,BARLEY,2019,87.70000000000002
ST. ANDREWS,BARLEY,2020,91.9
ST. ANDREWS,BARLEY,2022,81.3
ST. ANDREWS,BARLEY,2023,96.6
ST. ANDREWS,FIELD PEAS,2019,52.9
ST. ANDREWS,FIELD PEAS,2020,57.7
ST. ANDREWS,FIELD PEAS,2021,18.5
ST. ANDREWS,FIELD PEAS,2022,37.9
ST. ANDREWS,FIELD PEAS,2023,73.6
ST. ANDREWS,OATS,2004,118.6330568321937
ST. ANDREWS,OATS,2005,34.73488419758147
ST. ANDREWS,OATS,2006,83.14151019993909
ST. ANDREWS,OATS,2007,97.95906258228737
ST. ANDREWS,OATS,2008,100.25948743845474
ST. ANDREWS,OATS,2009,66.05889561910129
ST. ANDREWS,OATS,2010,52.22745338233291
ST. ANDREWS,OATS,2011,48.788954933535074
ST. ANDREWS,OATS,2012,80.61378039793662
ST. ANDREWS,OATS,2013,117.18416195296219
ST. ANDREWS,OATS,2014,86.38620178041543
ST. ANDREWS,OATS,2015,106.36391941391942
ST. ANDREWS,OATS,2016,98.59816513761467
ST. ANDREWS,OATS,2017,147.98057308545114
ST. ANDREWS,OATS,2018,113.81113262342691
ST. ANDREWS,OATS,2019,102.95871516296646
ST. ANDREWS,OATS,2020,115.5679175257732
ST. ANDREWS,OATS,2021,59.607491201608845
ST. ANDREWS,OATS,2022,136.8
ST. ANDREWS,OATS,2023,140.4654600811908
ST. ANDREWS,RED SPRING WHEAT,2004,49.079120651215845
ST. ANDREWS,RED SPRING WHEAT,2005,16.677197278911564
ST. ANDREWS,RED SPRING WHEAT,2006,43.12746085772634
ST. ANDREWS,RED SPRING WHEAT,2007,43.89819958847737
ST. ANDREWS,RED SPRING WHEAT,2008,39.201783294487505
ST. ANDREWS,RED SPRING WHEAT,2009,29.61364164086687
ST. ANDREWS,RED SPRING WHEAT,2010,20.463782653006493
ST. ANDREWS,RED SPRING WHEAT,2011,33.25198304354074
ST. ANDREWS,RED SPRING WHEAT,2012,53.04573184233835
ST. ANDREWS,RED SPRING WHEAT,2013,63.10427210757306
ST. ANDREWS,RED SPRING WHEAT,2014,49.44219342325664
ST. ANDREWS,RED SPRING WHEAT,2015,56.01737373737374
ST. ANDREWS,RED SPRING WHEAT,2016,45.44737027058685
ST. ANDREWS,RED SPRING WHEAT,2017,72.3468413642763
ST. ANDREWS,RED SPRING WHEAT,2018,68.21829958308517
ST. ANDREWS,RED SPRING WHEAT,2019,58.31155942406247
ST. ANDREWS,RED SPRING WHEAT,2020,68.75256130128672
ST. ANDREWS,RED SPRING WHEAT,2021,44.6724516862448
ST. ANDREWS,RED SPRING WHEAT,2022,65.05885518137119
ST. ANDREWS,RED SPRING WHEAT,2023,67.90634534125904
ST. CLEMENTS,ARGENTINE CANOLA,2004,43.12947336622697
ST. CLEMENTS,ARGENTINE CANOLA,2005,17.38472753781666
ST. CLEMENTS,ARGENTINE CANOLA,2006,37.902988898377465
ST. CLEMENTS,ARGENTINE CANOLA,2007,26.49417658108954
ST. CLEMENTS,ARGENTINE CANOLA,2008,39.1842400448682
ST. CLEMENTS,ARGENTINE CANOLA,2009,30.796835666392187
ST. CLEMENTS,ARGENTINE CANOLA,2010,19.338395266763545
ST. CLEMENTS,ARGENTINE CANOLA,2011,26.65861615678776
ST. CLEMENTS,ARGENTINE CANOLA,2012,21.685366388767
ST. CLEMENTS,ARGENTINE CANOLA,2013,48.18950032658393
ST. CLEMENTS,ARGENTINE CANOLA,2014,31.4098241358399
ST. CLEMENTS,ARGENTINE CANOLA,2015,44.69984871406959
ST. CLEMENTS,ARGENTINE CANOLA,2016,32.91042733140441
ST. CLEMENTS,ARGENTINE CANOLA,2017,56.3508691263878
ST. CLEMENTS,ARGENTINE CANOLA,2018,47.052497682562574
ST. CLEMENTS,ARGENTINE CANOLA,2019,45.8
ST. CLEMENTS,ARGENTINE CANOLA,2020,36.596442790375626
ST. CLEMENTS,ARGENTINE CANOLA,2021,21.306633782967584
ST. CLEMENTS,ARGENTINE CANOLA,2022,43.3239933119688
ST. CLEMENTS,ARGENTINE CANOLA,2023,50.25378325337985
ST. CLEMENTS,BARLEY,2004,81.23403168114461
ST. CLEMENTS,BARLEY,2005,29.4
ST. CLEMENTS,BARLEY,2006,91.7
ST. CLEMENTS,BARLEY,2007,77.9
ST. CLEMENTS,BARLEY,2008,90.5
ST. CLEMENTS,BARLEY,2009,90.3
ST. CLEMENTS,BARLEY,2010,44.8
ST. CLEMENTS,BARLEY,2012,30.8
ST. CLEMENTS,OATS,2004,96.79978499247473
ST. CLEMENTS,OATS,2005,45.6
ST. CLEMENTS,OATS,2006,85.00781120618272
ST. CLEMENTS,OATS,2007,73.96792620188043
ST. CLEMENTS,OATS,2008,89.80265164644715
ST. CLEMENTS,OATS,2009,75.4
ST. CLEMENTS,OATS,2010,50.24330609679447
ST. CLEMENTS,OATS,2011,58.661003420752564
ST. CLEMENTS,OATS,2012,83.17696501590186
ST. CLEMENTS,OATS,2017,155.9
ST. CLEMENTS,OATS,2018,99.4
ST. CLEMENTS,OATS,2019,83.5
ST. CLEMENTS,OATS,2020,114.70000000000002
ST. CLEMENTS,OATS,2021,79.72743610223644
ST. CLEMENTS,OATS,2022,114.46378351036925
ST. CLEMENTS,RED SPRING WHEAT,2004,45.0
ST. CLEMENTS,RED SPRING WHEAT,2005,19.8
ST. CLEMENTS,RED SPRING WHEAT,2006,39.426281352235556
ST. CLEMENTS,RED SPRING WHEAT,2007,33.55828249648052
ST. CLEMENTS,RED SPRING WHEAT,2008,39.54394835933298
ST. CLEMENTS,RED SPRING WHEAT,2009,37.84406230721777
ST. CLEMENTS,RED SPRING WHEAT,2010,29.96453524641297
ST. CLEMENTS,RED SPRING WHEAT,2011,43.185816765730685
ST. CLEMENTS,RED SPRING WHEAT,2012,50.47158432238477
ST. CLEMENTS,RED SPRING WHEAT,2013,54.193509416084325
ST. CLEMENTS,RED SPRING WHEAT,2014,46.00420858140012
ST. CLEMENTS,RED SPRING WHEAT,2015,51.49373590578802
ST. CLEMENTS,RED SPRING WHEAT,2016,47.05675003110614
ST. CLEMENTS,RED SPRING WHEAT,2017,70.66813967489463
ST. CLEMENTS,RED SPRING WHEAT,2018,71.51783107888252
ST. CLEMENTS,RED SPRING WHEAT,2019,57.42989747852591
ST. CLEMENTS,RED SPRING WHEAT,2020,67.76305077163946
ST. CLEMENTS,RED SPRING WHEAT,2021,59.38632171633822
ST. CLEMENTS,RED SPRING WHEAT,2022,63.642560746917766
ST. CLEMENTS,RED SPRING WHEAT,2023,61.27506775067751
ST. LAURENT,RED SPRING WHEAT,2020,27.6
STANLEY,ARGENTINE CANOLA,2004,35.50975445223961
STANLEY,ARGENTINE CANOLA,2005,20.254822989823708
STANLEY,ARGENTINE CANOLA,2006,35.26315467075038
STANLEY,ARGENTINE CANOLA,2007,31.110749922847447
STANLEY,ARGENTINE CANOLA,2008,44.7387410529466
STANLEY,ARGENTINE CANOLA,2009,44.67209625173531
STANLEY,ARGENTINE CANOLA,2010,39.65744807711418
STANLEY,ARGENTINE CANOLA,2011,31.51868822048496
STANLEY,ARGENTINE CANOLA,2012,31.806795613504878
STANLEY,ARGENTINE CANOLA,2013,43.02302703798152
STANLEY,ARGENTINE CANOLA,2014,49.92260397830018
STANLEY,ARGENTINE CANOLA,2015,43.07598815949852
STANLEY,ARGENTINE CANOLA,2016,41.56239422084624
STANLEY,ARGENTINE CANOLA,2017,52.557243412345095
STANLEY,ARGENTINE CANOLA,2018,50.701150882668486
STANLEY,ARGENTINE CANOLA,2019,50.258020495391115
STANLEY,ARGENTINE CANOLA,2020,49.14205152901517
STANLEY,ARGENTINE CANOLA,2021,25.073196608514227
STANLEY,ARGENTINE CANOLA,2022,47.67883483111249
STANLEY,ARGENTINE CANOLA,2023,45.9165604137848
STANLEY,BARLEY,2004,61.39778410245985
STANLEY,BARLEY,2005,38.33337211557107
